t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
820,0.0274,1.5456,0.0547,71.2109,25.469,31.0,suction_restriction
821,0.0267,1.5287,-0.2732,71.1846,25.4727,31.0,suction_restriction
822,0.0274,1.07,-0.2732,71.1896,25.4723,31.0027,suction_restriction
823,0.0265,1.1821,0.3826,71.2908,25.4725,31.9974,suction_restriction
824,0.0267,0.7258,0.0547,71.2638,25.467,31.0027,suction_restriction
825,0.0268,1.1053,0.0547,71.0188,25.4815,31.9974,suction_restriction
826,0.0271,1.0954,-0.2732,71.3385,25.4723,31.0,suction_restriction
827,0.0267,1.3194,0.0547,71.3091,25.4714,31.0027,suction_restriction
828,0.0267,1.0205,-0.2732,71.1676,25.4706,31.9974,suction_restriction
829,0.0268,1.1607,-0.2732,71.0956,25.4803,31.0027,suction_restriction
830,0.0265,1.0792,0.0547,71.4338,25.4679,31.9974,suction_restriction
831,0.0271,1.2397,0.0547,71.2687,25.4755,31.0,suction_restriction
832,0.0262,1.0394,0.3826,71.3414,25.4572,31.0,suction_restriction
833,0.0269,1.0506,-0.2732,71.2843,25.466,31.0,suction_restriction
834,0.0265,0.9974,-0.2732,71.3658,25.4729,31.0027,suction_restriction
835,0.0271,1.2038,0.0547,71.1821,25.4701,32.0,suction_restriction
836,0.0268,0.9527,0.3826,71.331,25.4761,31.9971,suction_restriction
837,0.0268,1.1671,-0.6011,71.3347,25.4799,31.003,suction_restriction
838,0.0269,1.1313,0.0547,71.3326,25.4691,31.9971,suction_restriction
839,0.0266,0.5013,-0.2732,71.4208,25.4727,31.0,suction_restriction
840,0.0272,1.3041,0.0547,71.4492,25.4683,31.003,suction_restriction
841,0.0268,0.9988,0.0547,71.3201,25.4712,31.9971,suction_restriction
842,0.0274,0.998,0.0547,71.6035,25.4712,31.003,suction_restriction
843,0.0269,1.1867,-0.2732,71.536,25.4672,31.9971,suction_restriction
844,0.0272,0.8317,-0.2732,71.3854,25.4672,31.0,suction_restriction
845,0.027,0.859,-0.2732,71.4732,25.4844,31.0,suction_restriction
846,0.0271,1.2727,0.0547,71.5041,25.4718,31.0,suction_restriction
847,0.0265,1.1028,0.0547,71.412,25.4795,31.0,suction_restriction
848,0.0271,0.7918,0.0547,71.5646,25.467,31.0,suction_restriction
849,0.0266,1.2949,0.0547,71.4708,25.4737,31.003,suction_restriction
850,0.0271,1.1559,0.0547,71.5904,25.4736,31.9971,suction_restriction
851,0.0265,1.0984,0.0547,71.5107,25.4713,31.0,suction_restriction
852,0.0266,1.0199,0.0547,71.4421,25.4726,31.0,suction_restriction
853,0.0268,1.2875,0.0547,71.5526,25.4708,31.003,suction_restriction
854,0.0264,0.6402,0.7106,71.5226,25.4661,31.9971,suction_restriction
855,0.0272,0.5063,0.0547,71.4987,25.4763,31.0,suction_restriction
856,0.0262,0.6268,0.7106,71.552,25.4712,31.003,suction_restriction
857,0.0273,0.6474,0.0547,71.4819,25.4712,31.9971,suction_restriction
858,0.027,0.629,-0.2732,71.4212,25.4727,31.003,suction_restriction
859,0.0273,0.6176,0.3826,71.5567,25.4722,31.9971,suction_restriction
860,0.0271,1.3018,0.0547,71.5736,25.474,31.003,suction_restriction
861,0.0271,1.2431,-0.2732,71.495,25.4676,32.0,suction_restriction
862,0.0273,0.7808,0.3826,71.4147,25.4718,31.9971,suction_restriction
863,0.0271,0.7611,0.0547,71.4542,25.4754,31.003,suction_restriction
864,0.0268,0.6484,0.0547,71.4233,25.462,31.9971,suction_restriction
865,0.0273,0.8667,-0.2732,71.5532,25.4815,31.006,suction_restriction
866,0.0267,0.7206,-0.2732,71.4606,25.4808,32.9943,suction_restriction
867,0.0273,0.6305,0.0547,71.614,25.4772,31.003,suction_restriction
868,0.0264,0.7994,0.3826,71.4457,25.4749,32.0,suction_restriction
869,0.0272,0.6416,0.3826,71.4877,25.4748,32.0,suction_restriction
870,0.0259,1.0443,0.0547,71.6124,25.4708,32.0,suction_restriction
871,0.0271,1.0136,0.0547,71.4622,25.471,31.9971,suction_restriction
872,0.0266,0.6024,0.0547,71.622,25.4749,31.003,suction_restriction
873,0.0269,0.6506,-0.2732,71.4688,25.4749,32.0,suction_restriction
874,0.027,0.6735,0.0547,71.4339,25.4767,32.0,suction_restriction
875,0.0268,0.8899,0.0547,71.4658,25.4635,32.0,suction_restriction
876,0.0274,0.9014,0.3826,71.5211,25.4674,32.0,suction_restriction
877,0.0268,0.5822,-0.6011,71.6186,25.4624,32.0,suction_restriction
878,0.0272,0.9886,0.0547,71.5531,25.4615,32.0,suction_restriction
879,0.0269,0.6417,0.0547,71.5582,25.4716,32.0,suction_restriction
880,0.0268,0.6594,0.0547,71.5501,25.4659,32.0,suction_restriction
881,0.0271,0.7208,-0.2732,71.5404,25.4775,32.0,suction_restriction
882,0.0263,0.8375,0.0547,71.5681,25.4683,32.0,suction_restriction
883,0.0273,0.7548,0.3826,71.5885,25.4726,32.003,suction_restriction
884,0.0264,1.2308,0.7106,71.4953,25.4687,32.9971,suction_restriction
885,0.0268,1.1014,-0.2732,71.5957,25.4746,32.0,suction_restriction
886,0.0268,0.5308,0.3826,71.6394,25.474,32.0,suction_restriction
887,0.0266,1.2776,0.3826,71.4375,25.4636,32.0,suction_restriction
888,0.0268,1.193,0.0547,71.5138,25.4768,32.0,suction_restriction
889,0.027,0.7378,-0.2732,71.723,25.4817,32.0,suction_restriction
890,0.0266,0.6913,0.0547,71.5738,25.4694,32.003,suction_restriction
891,0.0271,0.478,0.0547,71.6264,25.4783,32.9971,suction_restriction
892,0.0274,0.854,0.0547,71.5021,25.4722,32.0,suction_restriction
893,0.0267,0.9852,0.0547,71.4959,25.478,32.0,suction_restriction
894,0.0271,0.6526,0.0547,71.5551,25.4809,32.0,suction_restriction
895,0.027,1.2895,0.0547,71.5948,25.4813,32.0,suction_restriction
896,0.0266,0.5475,0.0547,71.7645,25.4769,32.003,suction_restriction
897,0.0273,0.5934,0.0547,71.5586,25.4873,32.9971,suction_restriction
898,0.0267,1.0728,0.3826,71.7302,25.4812,32.0,suction_restriction
899,0.0272,1.3139,0.3826,71.6441,25.49,32.0,suction_restriction
900,0.0269,0.6424,0.0547,71.6483,25.4845,32.003,suction_restriction
901,0.0272,1.3368,0.0547,71.6869,25.4856,32.9971,suction_restriction
902,0.0271,0.6078,-0.2732,71.6668,25.475,32.0,suction_restriction
903,0.0267,1.0994,0.0547,71.7258,25.48,32.003,
904,0.0266,1.1068,0.0547,71.6389,25.4856,32.9971,
905,0.0271,1.4166,0.0547,71.568,25.484,32.0,
906,0.0266,0.7129,0.0547,71.7973,25.4764,32.003,
907,0.0272,1.1,0.0547,71.5938,25.4818,32.9971,
908,0.0264,1.0589,0.0547,71.6239,25.4869,32.0,
909,0.0271,1.1129,0.0547,71.7493,25.4884,32.003,
910,0.0268,0.6043,-0.6011,71.576,25.4808,32.9971,
911,0.027,1.2379,-0.6011,71.583,25.4808,32.003,
912,0.0271,1.2113,0.0547,71.8089,25.4823,32.9971,
913,0.0274,0.8688,0.3826,71.5179,25.4809,32.003,
914,0.027,1.249,0.0547,71.6751,25.4725,32.9971,
915,0.0272,1.1043,0.0547,71.8073,25.4743,32.0,
916,0.0272,1.3043,0.3826,71.7562,25.4723,32.0,
917,0.027,0.9506,-0.2732,71.8275,25.4819,32.0,
918,0.0276,1.4981,0.3826,71.7137,25.4772,32.003,
919,0.0267,0.9785,0.7106,71.8305,25.4828,32.9971,
920,0.0275,1.284,0.0547,71.8843,25.484,32.0,
921,0.027,1.3026,-0.6011,71.6463,25.4813,32.0,
922,0.0268,1.0493,0.0547,71.5009,25.4831,32.0,
923,0.027,1.2798,0.0547,71.6824,25.4831,32.003,
924,0.0266,1.2214,0.3826,71.8026,25.4781,32.9971,
925,0.0268,0.6805,0.0547,71.8089,25.4816,32.0,
926,0.0268,1.3158,0.0547,71.8592,25.4905,32.0,
927,0.0262,1.1543,0.0547,71.6603,25.482,32.0,
928,0.0271,1.1899,0.0547,71.5909,25.4741,32.0,
929,0.0266,1.1221,0.0547,71.7601,25.4756,32.0,
930,0.0272,1.2421,0.7106,71.7932,25.4918,32.0,
931,0.0268,1.1473,0.3826,71.6133,25.4768,32.003,
932,0.0266,1.1782,0.3826,71.5051,25.472,32.9971,
933,0.0265,1.0371,0.3826,71.8642,25.4849,32.0,
934,0.0274,1.2613,-0.2732,71.7309,25.483,32.003,
935,0.0267,1.4466,0.0547,71.5613,25.4794,32.9971,
936,0.0272,1.1852,0.0547,71.5737,25.475,32.0,
937,0.0273,1.0286,0.3826,71.708,25.49,32.0,
938,0.0271,1.2307,0.0547,71.6316,25.4842,32.003,
939,0.027,1.1267,-0.6011,71.5053,25.486,32.9971,
940,0.0275,0.7508,-0.6011,71.524,25.4862,32.0,
941,0.0265,0.7346,0.0547,71.4447,25.4748,32.0,
942,0.0274,1.1133,0.0547,71.5987,25.4857,32.0,
943,0.0263,0.8062,0.0547,71.5714,25.4824,32.0,
944,0.027,0.8462,0.0547,71.6075,25.4745,32.0,
945,0.0264,1.0419,0.0547,71.723,25.4727,32.003,
946,0.0265,0.4105,-0.2732,71.3859,25.4796,32.9971,
947,0.027,0.9716,0.0547,71.5907,25.4866,32.0,
948,0.0264,0.8741,0.0547,71.6593,25.484,32.0,
949,0.0271,0.8187,0.3826,71.497,25.4752,32.0,
950,0.027,0.6371,0.7106,71.6018,25.4791,32.0,
951,0.027,0.4605,-0.2732,71.5927,25.4749,32.0032,
952,0.0273,0.8293,0.0547,71.5572,25.4767,32.9969,
953,0.0269,0.5585,0.0547,71.5852,25.4911,32.0,
954,0.0274,0.4441,0.0547,71.6641,25.4819,32.0,
955,0.027,1.0196,-0.2732,71.6571,25.4848,32.0,
956,0.027,0.4412,0.0547,71.708,25.4858,32.0,
957,0.0269,0.6137,0.0547,71.6516,25.481,32.0,
958,0.0269,0.6173,0.7106,71.5775,25.4899,32.0,
959,0.027,0.9858,0.0547,71.6186,25.4816,32.0,
960,0.027,0.9805,-0.2732,71.7273,25.4783,32.0,
961,0.0271,0.7077,0.0547,71.7148,25.4789,32.0032,
962,0.0266,0.6309,-0.2732,71.739,25.4943,32.9969,
963,0.0271,0.6272,0.0547,71.613,25.4855,32.0,
964,0.0265,0.7423,0.0547,71.6885,25.4726,32.0,
965,0.0271,0.6301,0.0547,71.6444,25.4805,32.0,
966,0.0268,1.2422,-0.2732,71.7524,25.4899,32.0,
967,0.0267,1.0919,0.0547,71.7757,25.4774,32.0032,
968,0.0268,0.7022,-0.2732,71.7979,25.4745,32.9969,
969,0.0263,0.8139,0.0547,71.7028,25.4771,32.0,
970,0.0273,1.1948,0.0547,71.6924,25.4747,32.0,
971,0.0269,1.2001,0.0547,71.7034,25.4765,32.0,
972,0.0271,1.23,0.3826,71.6849,25.4939,32.0,
973,0.0269,1.1907,0.3826,71.6371,25.4939,32.0,
974,0.0269,0.7848,0.3826,71.6056,25.4797,32.0032,
975,0.0271,1.2027,0.0547,71.7233,25.4788,32.9969,
976,0.0267,1.0608,0.3826,71.7025,25.4738,32.0,
977,0.0276,0.8886,0.3826,71.708,25.4825,32.0,
978,0.0269,0.8059,0.0547,71.6305,25.4781,32.0032,
979,0.0273,1.0049,0.0547,71.6608,25.4789,32.9969,
980,0.0269,1.2449,0.0547,71.6595,25.4806,32.0,
981,0.0273,1.0915,0.0547,71.6074,25.4805,32.0,
982,0.0272,0.5515,0.0547,71.7335,25.4734,32.0,
983,0.0269,1.0097,0.3826,71.5503,25.485,32.0032,
984,0.027,1.2217,0.0547,71.571,25.49,32.9969,
985,0.0268,1.1896,0.0547,71.6702,25.4833,32.0,
986,0.0273,0.7172,0.0547,71.4986,25.4814,32.0,
987,0.0266,1.1645,0.0547,71.7328,25.4883,32.0,
988,0.0269,1.1841,0.0547,71.7851,25.4855,32.0032,
989,0.0268,1.3043,0.3826,71.7141,25.4819,32.9938,
990,0.0266,1.2004,-0.2732,71.5645,25.4753,31.0032,
991,0.0271,0.7283,-0.2732,71.6294,25.4815,32.0,
992,0.0263,0.7819,0.3826,71.6343,25.4815,32.0,
993,0.0272,1.1224,0.0547,71.7618,25.4806,32.0,
994,0.0265,0.9521,0.0547,71.7086,25.4897,32.0,
995,0.0272,1.5399,0.0547,71.7392,25.4808,32.0032,
996,0.0266,1.324,-0.2732,71.7722,25.4924,32.9969,
997,0.0268,1.0206,0.0547,71.8208,25.4824,32.0,
998,0.0271,0.5601,0.0547,71.786,25.4848,32.0,
999,0.027,1.3393,0.0547,71.7166,25.4856,32.0,
1000,0.027,1.2034,0.0547,71.7325,25.4856,32.0,
1001,0.0268,0.9838,0.0547,71.9369,25.477,32.0,
1002,0.0273,1.3786,0.0547,71.7097,25.477,31.9969,
1003,0.0266,1.1979,0.3826,71.9653,25.4823,31.0032,
1004,0.0274,1.2211,0.0547,71.6912,25.485,32.0,
1005,0.0272,1.0663,0.0547,72.0634,25.4831,32.0,
1006,0.0272,1.2242,0.0547,71.9995,25.4732,32.0,
1007,0.0272,0.8172,-0.2732,71.8652,25.4782,32.0,
1008,0.0267,0.8912,0.3826,71.701,25.4771,32.0,
1009,0.0275,0.7534,0.0547,72.01,25.4741,32.0,
1010,0.0267,0.9874,-0.2732,72.0825,25.473,32.0,
1011,0.0275,1.25,0.3826,72.0498,25.4761,32.0,
1012,0.0267,0.7285,0.0547,72.1333,25.4828,32.0,
1013,0.0269,0.8621,0.0547,72.2693,25.4707,32.0,
1014,0.0267,0.7859,0.0547,72.1226,25.474,32.0032,
1015,0.0268,1.1689,-0.2732,72.0391,25.4732,32.9969,
1016,0.0271,0.8187,0.3826,71.7973,25.4583,32.0,
1017,0.0269,0.9721,0.0547,72.0587,25.4745,32.0,
1018,0.0268,1.0511,0.3826,72.027,25.4737,32.0,
1019,0.0269,1.0209,0.0547,72.0464,25.4694,32.0,
1020,0.0264,0.6632,0.3826,72.1226,25.4682,32.0,
1021,0.0271,1.1015,0.0547,72.082,25.4723,32.0,
1022,0.0268,0.5516,0.0547,72.0535,25.4708,32.0,
1023,0.027,0.6195,0.0547,72.028,25.4708,32.0,
1024,0.0265,1.2921,0.0547,71.8703,25.4801,32.0,
1025,0.027,1.0152,0.0547,72.0192,25.4722,32.0032,
1026,0.0268,0.9759,0.3826,72.0025,25.4768,32.9969,
1027,0.0268,1.3881,0.3826,72.0797,25.4678,32.0,
1028,0.0273,1.1307,0.0547,72.1763,25.472,32.0,
1029,0.0264,0.5964,0.0547,72.0284,25.4713,32.0,
1030,0.0273,1.0985,0.3826,71.9257,25.4829,32.0,
1031,0.0263,1.0436,0.0547,72.1115,25.4622,31.9969,
1032,0.0271,0.9341,0.0547,71.8634,25.4696,31.0066,
1033,0.0268,0.5221,0.3826,72.0925,25.473,32.9969,
1034,0.0271,0.8977,-0.2732,72.0954,25.4684,32.0,
1035,0.027,0.69,0.0547,71.9473,25.4707,32.0,
1036,0.0268,0.8614,0.0547,72.1364,25.4742,32.0,
1037,0.0272,0.6607,0.0547,72.2171,25.4675,31.9969,
1038,0.027,0.8476,0.0547,72.1108,25.4748,31.0032,
1039,0.0273,0.8814,0.7106,72.0672,25.473,32.0032,
1040,0.0267,0.923,0.3826,72.0866,25.4835,32.9969,
1041,0.0274,0.6027,0.7106,71.9708,25.4721,32.0,
1042,0.0265,0.7866,0.0547,71.9159,25.4755,32.0,
1043,0.0272,0.6903,0.3826,72.099,25.4754,32.0,
1044,0.0268,0.6017,0.3826,71.9828,25.4752,32.0032,
1045,0.027,0.7867,0.0547,71.9243,25.4856,32.9938,
1046,0.0271,0.4403,0.3826,71.9936,25.4821,31.0032,
1047,0.0264,0.4455,0.3826,71.9417,25.491,32.0,
1048,0.0273,0.7193,0.0547,71.889,25.4806,31.9969,
1049,0.0261,0.9065,-0.6011,72.1188,25.4802,31.0032,
1050,0.0274,0.6931,0.3826,72.0922,25.4845,32.0,
1051,0.0265,0.6976,-0.2732,72.0312,25.4837,32.0,
1052,0.0269,1.2172,0.0547,71.9775,25.4872,32.0,
1053,0.0265,0.4452,0.0547,72.0613,25.4955,32.0,
1054,0.0269,0.7754,0.3826,72.0178,25.4903,32.0,
1055,0.0268,0.8928,0.0547,72.0181,25.497,32.0,
1056,0.0267,1.3459,0.0547,72.0693,25.499,32.0,
1057,0.0268,1.3873,-0.2732,72.1264,25.4922,32.0,
1058,0.0266,1.2754,0.0547,72.1382,25.4957,32.0,
1059,0.0264,0.7755,0.0547,72.2081,25.5002,32.0,
1060,0.0265,1.0058,0.0547,71.9664,25.5154,32.0,
1061,0.0272,0.6261,-0.2732,71.9654,25.5062,32.0,
1062,0.0266,0.9016,0.7106,72.1026,25.5113,31.9969,
1063,0.0274,0.8566,0.7106,72.0357,25.5145,31.0032,
1064,0.0269,0.9526,0.0547,71.9836,25.5142,32.0032,
1065,0.0273,1.1196,0.0547,72.0847,25.5173,32.9969,
1066,0.0271,0.948,0.3826,71.9728,25.5266,32.0,
1067,0.0269,1.2423,0.0547,72.0007,25.5196,31.9966,
1068,0.0271,1.029,0.0547,72.109,25.5253,31.0035,
1069,0.0269,1.0346,0.0547,72.1047,25.5369,32.0,
1070,0.0273,0.9761,0.0547,71.9306,25.5352,32.0,
1071,0.0268,1.2311,-0.6011,71.9669,25.5273,32.0,
1072,0.0269,1.4755,0.0547,71.897,25.5313,31.9966,
1073,0.0269,1.33,0.0547,72.2023,25.5368,31.0035,
1074,0.0266,1.5239,0.0547,72.1005,25.5364,32.0,
