t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
804,0.0273,0.665,0.0547,68.0163,24.2949,31.9632,discharge_restriction
805,0.0275,0.9958,-0.6011,67.9118,24.3074,31.0379,discharge_restriction
806,0.0279,0.663,0.0547,68.0973,24.2989,31.9632,discharge_restriction
807,0.0275,0.9509,0.0547,67.8072,24.3127,31.0379,discharge_restriction
808,0.027,1.0327,0.0547,67.9221,24.3104,32.0,discharge_restriction
809,0.0271,1.007,-0.6011,67.7899,24.3027,32.0,discharge_restriction
810,0.0273,1.2733,0.0547,68.0187,24.303,31.9632,discharge_restriction
811,0.028,0.5811,0.0547,67.771,24.3051,31.0379,discharge_restriction
812,0.0277,0.6139,0.0547,67.6122,24.2993,32.0,discharge_restriction
813,0.0275,1.0548,-0.2732,67.7337,24.3171,31.9632,discharge_restriction
814,0.0269,0.6058,0.7106,67.6009,24.309,31.0379,discharge_restriction
815,0.027,0.6748,0.0547,67.6547,24.3095,31.9632,discharge_restriction
816,0.0275,1.2464,0.3826,67.4864,24.3089,31.0379,discharge_restriction
817,0.0276,0.5501,-0.2732,67.4546,24.2996,31.9632,discharge_restriction
818,0.0277,1.0863,0.3826,67.4068,24.306,32.0,discharge_restriction
819,0.0276,0.8889,0.0547,67.4349,24.3026,31.9632,discharge_restriction
820,0.0279,0.6773,0.0547,67.3001,24.306,31.0,discharge_restriction
821,0.0276,0.4846,0.0547,67.2655,24.3026,31.0379,discharge_restriction
822,0.0278,1.1495,-0.2732,67.3847,24.2979,31.9632,discharge_restriction
823,0.0279,0.5886,0.0547,67.1671,24.3001,31.0379,discharge_restriction
824,0.0277,0.5554,0.0547,67.2352,24.2985,31.9632,discharge_restriction
825,0.0279,0.7568,0.0547,67.1768,24.2953,31.0379,discharge_restriction
826,0.0277,0.5702,0.0547,67.0864,24.3018,32.0,discharge_restriction
827,0.0277,1.0788,0.0547,67.0459,24.2976,32.0,discharge_restriction
828,0.0277,0.8368,0.3826,66.9593,24.2943,31.9632,discharge_restriction
829,0.0279,0.605,0.0547,67.1482,24.2968,31.0,discharge_restriction
830,0.0274,0.675,-0.2732,66.9271,24.2936,31.0379,discharge_restriction
831,0.0275,0.6241,-0.2732,66.9416,24.2961,31.9632,discharge_restriction
832,0.0274,0.7858,0.0547,66.645,24.2905,31.0,discharge_restriction
833,0.0275,1.214,-0.2732,66.8938,24.2862,31.0,discharge_restriction
834,0.0276,0.8114,-0.2732,66.9439,24.2886,31.0,discharge_restriction
835,0.0274,0.5991,0.3826,66.879,24.2959,31.0379,discharge_restriction
836,0.0275,0.7504,0.0547,66.7756,24.2933,32.0,discharge_restriction
837,0.0275,0.4358,-0.2732,66.6744,24.2903,32.0,discharge_restriction
838,0.0278,1.2282,0.3826,66.6546,24.2924,31.9632,discharge_restriction
839,0.0275,1.0841,-0.2732,66.677,24.2893,31.0,discharge_restriction
840,0.0275,0.8589,0.3826,66.5613,24.2831,31.0,discharge_restriction
841,0.0276,0.4446,0.0547,66.6726,24.2936,31.0379,discharge_restriction
842,0.0275,1.2018,0.3826,66.5339,24.287,32.0,discharge_restriction
843,0.0283,0.7575,0.0547,66.3957,24.2839,31.9632,discharge_restriction
844,0.0277,0.7806,0.0547,66.3989,24.2922,31.0,discharge_restriction
845,0.0277,1.0487,-0.2732,66.5187,24.2865,31.0379,discharge_restriction
846,0.0276,0.9044,-0.6011,66.2478,24.2851,31.9632,discharge_restriction
847,0.0278,1.4748,0.0547,66.3144,24.2897,31.0379,discharge_restriction
848,0.0284,0.937,0.0547,66.1625,24.295,32.0,discharge_restriction
849,0.0277,1.295,0.0547,66.3012,24.2929,32.0,discharge_restriction
850,0.0275,1.1376,0.0547,66.2304,24.286,31.9632,discharge_restriction
851,0.0275,1.0222,0.3826,66.1534,24.2922,31.9632,discharge_restriction
852,0.0281,1.2976,0.0547,66.0563,24.2908,31.0379,discharge_restriction
853,0.0278,1.4038,0.0547,66.1078,24.2935,31.9632,discharge_restriction
854,0.0274,1.1964,0.0547,66.0977,24.2855,31.0379,discharge_restriction
855,0.0275,1.0835,0.0547,65.984,24.283,32.0,discharge_restriction
856,0.0271,1.0336,0.0547,65.9692,24.2938,31.9632,discharge_restriction
857,0.0281,1.0828,0.0547,65.9848,24.2845,31.0379,discharge_restriction
858,0.0278,1.0803,0.0547,65.9115,24.2938,31.9632,discharge_restriction
859,0.0273,1.0225,0.0547,65.7586,24.2899,31.0379,discharge_restriction
860,0.0274,1.168,0.0547,65.7324,24.2899,32.0,discharge_restriction
861,0.0271,1.1057,0.3826,65.6012,24.2934,32.0,discharge_restriction
862,0.028,1.1249,0.3826,65.7452,24.2934,31.9632,discharge_restriction
863,0.0276,1.2395,0.3826,65.8361,24.2856,31.0379,discharge_restriction
864,0.0274,1.3057,0.3826,65.743,24.2829,31.9632,discharge_restriction
865,0.0275,1.1064,0.0547,65.6515,24.2926,31.0379,discharge_restriction
866,0.027,1.3385,0.0547,65.6723,24.3005,31.9632,discharge_restriction
867,0.0278,1.1361,0.0547,65.5578,24.2992,31.0379,discharge_restriction
868,0.0276,1.2234,0.3826,65.5989,24.2918,31.9632,discharge_restriction
869,0.0271,1.3027,0.0547,65.4515,24.2971,31.0379,discharge_restriction
870,0.0274,0.8085,0.0547,65.5649,24.2892,31.9632,discharge_restriction
871,0.0278,1.3291,0.0547,65.5098,24.2918,31.0379,discharge_restriction
872,0.0281,1.3462,-0.2732,65.4566,24.2865,32.0,discharge_restriction
873,0.0275,1.1904,0.3826,65.4224,24.283,31.9632,discharge_restriction
874,0.0276,1.3427,0.0547,65.2939,24.2916,31.0379,discharge_restriction
875,0.0272,0.936,0.0547,65.2565,24.2828,31.9632,discharge_restriction
876,0.0278,1.2178,-0.6011,65.367,24.2921,31.0379,discharge_restriction
877,0.0283,0.904,-0.2732,65.3906,24.2847,32.0,discharge_restriction
878,0.0275,1.1407,0.0547,65.2514,24.2853,31.9632,discharge_restriction
879,0.0276,1.181,-0.6011,65.3038,24.2752,31.0379,discharge_restriction
880,0.0272,1.2157,0.0547,65.089,24.2863,31.9632,discharge_restriction
881,0.0278,1.4901,0.3826,65.2552,24.2884,31.0379,discharge_restriction
882,0.0281,1.1468,0.0547,65.3986,24.2846,32.0,discharge_restriction
883,0.0277,1.0072,0.0547,65.3316,24.2823,32.0,discharge_restriction
884,0.0275,1.422,-0.2732,65.3266,24.2858,32.0,discharge_restriction
885,0.0274,1.3332,0.0547,65.2945,24.2742,31.9632,discharge_restriction
886,0.0278,0.8305,-0.2732,65.5128,24.2801,31.0379,discharge_restriction
887,0.0283,1.4072,-0.2732,65.1905,24.2798,32.0,discharge_restriction
888,0.0282,1.3595,0.0547,65.3366,24.2749,31.0379,discharge_restriction
889,0.0277,1.4668,0.3826,65.2578,24.2762,32.0,discharge_restriction
890,0.0277,1.3222,0.0547,65.4619,24.2806,32.0,discharge_restriction
891,0.0277,0.7701,0.0547,65.1358,24.2744,31.9632,discharge_restriction
892,0.028,1.2185,-0.2732,65.5546,24.2775,31.0,discharge_restriction
893,0.0279,1.1601,0.3826,65.1899,24.2762,31.0379,discharge_restriction
894,0.0273,1.2888,0.3826,65.457,24.2764,31.9632,discharge_restriction
895,0.0274,1.0917,0.3826,65.6333,24.2824,31.0379,discharge_restriction
896,0.0277,1.3385,0.0547,65.5622,24.2693,31.9632,discharge_restriction
897,0.0275,1.3402,-0.2732,65.4499,24.2768,31.0382,discharge_restriction
898,0.0282,1.3435,-0.2732,65.3204,24.2751,32.0,discharge_restriction
899,0.0276,1.3251,0.3826,65.4206,24.2782,31.963,discharge_restriction
900,0.0272,1.0314,-0.6011,65.3506,24.283,31.0382,discharge_restriction
901,0.0276,1.2308,0.3826,65.5127,24.2772,31.963,discharge_restriction
902,0.0277,1.2834,0.3826,65.5934,24.272,32.0,discharge_restriction
903,0.0278,1.1142,-0.2732,65.3708,24.274,31.963,discharge_restriction
904,0.0272,1.0419,0.0547,65.5991,24.2815,31.0382,discharge_restriction
905,0.0274,1.1699,0.0547,65.6277,24.2703,31.963,discharge_restriction
906,0.0275,0.7768,0.0547,65.6064,24.2649,31.0382,discharge_restriction
907,0.0277,1.5002,0.0547,65.7045,24.2751,32.0,discharge_restriction
908,0.0277,1.089,0.0547,65.6134,24.2681,32.0,discharge_restriction
909,0.0277,1.3257,-0.2732,65.6656,24.2635,31.963,discharge_restriction
910,0.0269,0.6529,0.0547,65.6578,24.2714,31.0382,discharge_restriction
911,0.0271,1.2419,-0.2732,65.6565,24.2638,31.963,discharge_restriction
912,0.0276,1.0464,0.0547,65.8471,24.2818,31.0382,discharge_restriction
913,0.0275,0.719,0.0547,65.7901,24.2707,32.0,discharge_restriction
914,0.0277,1.3036,0.0547,65.6599,24.2722,31.963,discharge_restriction
915,0.0272,1.0301,0.0547,65.7357,24.2774,31.0382,discharge_restriction
916,0.0279,1.0191,0.3826,65.5877,24.28,31.0382,discharge_restriction
917,0.0274,0.9768,-0.2732,65.6833,24.2691,31.963,discharge_restriction
918,0.0275,0.5894,0.0547,65.5507,24.2795,31.0,discharge_restriction
919,0.0271,0.5655,0.3826,65.9342,24.2853,31.0382,discharge_restriction
920,0.0272,0.9994,0.0547,65.8507,24.2822,32.0,discharge_restriction
921,0.0273,0.5315,0.0547,65.7897,24.2829,31.963,discharge_restriction
922,0.0272,0.8785,0.0547,65.8198,24.2879,31.0382,discharge_restriction
923,0.0277,0.6149,0.0547,65.8488,24.2895,32.0,discharge_restriction
924,0.0274,0.8992,0.0547,65.8202,24.2785,32.0,discharge_restriction
925,0.0281,0.4798,0.0547,65.8846,24.2812,31.963,discharge_restriction
926,0.0282,0.7026,0.7106,65.8158,24.2903,31.0775,discharge_restriction
927,0.0276,1.0051,-0.2732,65.8217,24.2756,32.927,discharge_restriction
928,0.0277,0.5877,-0.6011,66.0503,24.2961,31.0382,discharge_restriction
929,0.0285,1.1584,0.0547,65.8856,24.286,32.0,discharge_restriction
930,0.0285,0.6584,0.0547,65.8766,24.2794,32.0,discharge_restriction
931,0.0279,1.1367,-0.2732,65.9735,24.292,32.0,discharge_restriction
932,0.0277,0.6851,0.0547,65.9351,24.2916,31.963,discharge_restriction
933,0.0274,0.43,0.7106,66.0309,24.2846,31.0382,discharge_restriction
934,0.028,0.7583,0.3826,66.0002,24.2927,31.963,discharge_restriction
935,0.028,0.5487,0.0547,66.0046,24.2859,31.0382,discharge_restriction
936,0.0278,0.7224,0.0547,65.9754,24.2871,31.963,discharge_restriction
937,0.0284,0.4047,0.7106,65.9971,24.2908,31.0382,discharge_restriction
938,0.0272,0.714,-0.6011,66.0363,24.296,32.0,discharge_restriction
939,0.0274,0.4124,-0.2732,66.0587,24.2884,32.0,discharge_restriction
940,0.0274,1.0877,0.0547,66.035,24.2992,32.0,discharge_restriction
941,0.0274,0.4179,-0.2732,66.1487,24.2872,32.0,discharge_restriction
942,0.0281,0.4759,0.0547,66.1838,24.2882,32.0,discharge_restriction
943,0.0283,0.6841,0.3826,66.0705,24.2956,31.0382,discharge_restriction
944,0.0274,1.1211,0.3826,66.225,24.298,32.0,discharge_restriction
945,0.0273,0.6269,0.3826,66.0275,24.298,32.0,discharge_restriction
946,0.0277,0.4022,-0.2732,66.2204,24.2912,31.963,discharge_restriction
947,0.0277,0.6784,0.3826,66.1287,24.2743,31.0382,discharge_restriction
948,0.0277,0.6138,0.7106,66.2972,24.2775,32.0,discharge_restriction
949,0.0275,0.6053,0.0547,66.2425,24.2851,32.0,discharge_restriction
950,0.0275,1.262,0.0547,66.3499,24.2802,32.0,discharge_restriction
951,0.0275,0.7476,-0.6011,66.2594,24.2829,31.963,discharge_restriction
952,0.0272,0.663,-0.6011,66.1173,24.2758,31.0382,discharge_restriction
953,0.0274,0.7669,-0.2732,66.3377,24.2709,31.963,discharge_restriction
954,0.0274,0.6918,0.0547,66.3925,24.2688,31.0382,discharge_restriction
955,0.0278,1.0583,-0.2732,66.3876,24.2797,31.963,discharge_restriction
956,0.0287,0.7259,0.0547,66.2704,24.2689,31.0382,
957,0.028,0.8083,0.3826,66.5505,24.2762,32.0,
958,0.0269,0.7548,0.0547,66.4346,24.2808,32.0,
959,0.0275,1.1565,0.3826,66.4379,24.2707,32.0,
960,0.0276,1.3218,0.0547,66.5278,24.2817,32.0382,
961,0.0276,0.5572,0.0547,66.356,24.2752,32.963,
962,0.0277,0.8222,-0.6011,66.521,24.2752,32.0382,
963,0.0269,1.1949,0.0547,66.4818,24.2748,32.963,
964,0.0275,1.1685,-0.2732,66.3818,24.2764,32.0382,
965,0.0276,1.0794,-0.6011,66.4789,24.2812,32.927,
966,0.0279,0.7862,0.0547,66.4304,24.28,31.0775,
967,0.0281,1.0429,0.3826,66.5717,24.2758,32.963,
968,0.0279,1.1975,0.3826,66.645,24.2773,32.0,
969,0.0279,0.8954,-0.2732,66.5122,24.2667,32.0382,
970,0.027,1.3246,0.3826,66.6612,24.2678,32.963,
971,0.0272,0.6311,0.3826,66.6102,24.2678,32.0,
972,0.0278,0.5989,0.0547,66.5552,24.2746,32.0,
973,0.0279,1.1005,0.0547,66.6267,24.2803,32.0,
974,0.0279,0.8388,-0.2732,66.7097,24.2799,32.0,
975,0.0275,0.8044,-0.2732,66.6829,24.274,32.0,
976,0.0279,0.842,0.3826,66.6711,24.2759,32.0382,
977,0.0279,1.2444,0.0547,66.7067,24.2693,33.0,
978,0.0274,0.825,0.0547,66.7223,24.275,32.963,
979,0.0279,1.2088,0.0547,66.6726,24.2844,32.963,
980,0.0278,1.0202,0.0547,66.7668,24.2803,32.0,
981,0.0281,1.2331,-0.2732,66.6795,24.2883,32.0382,
982,0.0274,0.8132,-0.2732,66.612,24.2829,32.963,
983,0.0274,1.3504,0.3826,66.6597,24.2786,32.0382,
984,0.0276,1.0397,0.3826,66.6784,24.2874,32.963,
985,0.0278,1.2624,0.0547,66.8183,24.2931,32.0382,
986,0.028,0.7991,-0.2732,66.908,24.2865,32.963,
987,0.0276,1.3885,0.3826,66.7791,24.2915,32.0,
988,0.0274,1.329,-0.6011,66.8564,24.2805,32.0382,
989,0.0274,1.173,0.3826,66.7331,24.2839,32.963,
990,0.0274,1.4868,0.3826,66.8282,24.2888,32.0382,
991,0.028,0.8708,0.0547,66.8089,24.2902,32.963,
992,0.0278,0.9993,-0.2732,66.8651,24.2909,32.0382,
993,0.0279,1.103,-0.2732,66.498,24.2805,32.963,
994,0.0275,1.0685,0.3826,67.0205,24.2849,32.0,
995,0.0275,1.2388,0.3826,66.8267,24.2837,32.0,
996,0.0282,1.2874,0.0547,66.9899,24.2926,32.0,
997,0.0277,1.4552,0.0547,66.9475,24.2826,32.0382,
998,0.0284,1.3266,0.3826,66.932,24.2964,32.963,
999,0.0276,1.2305,-0.2732,66.719,24.2815,32.963,
1000,0.0277,1.175,0.0547,67.0342,24.2906,32.0,
1001,0.0275,1.2742,-0.2732,67.0276,24.2897,32.0,
1002,0.0282,0.9063,0.3826,66.8531,24.2845,32.0,
1003,0.0275,1.0837,0.0547,67.0401,24.2871,32.0,
1004,0.0273,1.0212,0.0547,67.0442,24.2791,32.0,
1005,0.0278,0.703,0.3826,66.8588,24.2937,32.0,
1006,0.0278,0.8524,0.0547,66.7117,24.2916,32.0382,
1007,0.0282,1.3286,0.0547,66.6523,24.2898,32.963,
1008,0.0277,1.1695,0.0547,66.9874,24.2902,32.0382,
1009,0.027,1.3095,0.0547,66.7208,24.2954,32.963,
1010,0.0278,0.6453,0.0547,66.9439,24.2854,32.0,
1011,0.0276,1.0564,0.0547,67.1078,24.2871,32.0,
1012,0.0281,0.6951,-0.2732,66.9098,24.2859,32.0382,
1013,0.0281,0.693,-0.2732,66.7212,24.2849,32.963,
1014,0.0272,1.2614,0.0547,67.0691,24.2906,32.0382,
1015,0.0275,0.6861,0.0547,66.8473,24.2888,33.0,
1016,0.028,0.7086,0.0547,66.7957,24.2919,32.963,
1017,0.028,1.0923,0.0547,66.8894,24.2959,32.0,
1018,0.0272,0.9989,0.0547,66.6523,24.2864,32.0,
1019,0.0275,1.0596,0.0547,66.8257,24.2927,32.0384,
1020,0.0275,1.1694,0.0547,66.957,24.2805,32.9627,
1021,0.028,1.1283,0.0547,66.9465,24.2923,32.0,
1022,0.0283,0.8904,0.0547,67.0014,24.2873,32.0384,
1023,0.0276,0.9379,0.0547,66.7206,24.2922,32.9265,
1024,0.0274,0.6217,-0.2732,66.8857,24.2882,31.0384,
1025,0.0276,0.6985,0.3826,66.8633,24.2911,32.0384,
1026,0.0278,0.7813,0.0547,66.9234,24.29,32.0384,
1027,0.0276,0.7245,0.0547,66.7913,24.2907,33.0,
1028,0.0273,0.6298,-0.2732,66.9078,24.2928,32.9627,
1029,0.0275,0.6581,0.3826,66.8309,24.294,32.0384,
1030,0.0277,0.6071,0.0547,66.9135,24.2899,32.9627,
1031,0.0283,0.6363,0.7106,66.7867,24.2909,32.0384,
1032,0.0276,0.5206,0.0547,66.9795,24.2942,32.9627,
1033,0.0272,0.4017,0.0547,66.9856,24.2942,32.0384,
1034,0.0279,0.6438,0.0547,67.0037,24.2903,33.0,
1035,0.0278,0.6809,-0.2732,66.8857,24.3014,32.9627,
1036,0.028,0.8742,0.0547,67.0209,24.2909,32.0,
1037,0.0274,0.9219,-0.2732,67.0057,24.2859,32.0384,
1038,0.0271,0.6561,0.3826,67.0238,24.2962,33.0,
1039,0.0275,0.7818,-0.2732,66.8664,24.2958,32.9627,
1040,0.0276,0.6077,0.0547,67.0581,24.2942,32.0384,
1041,0.0282,0.8954,0.0547,66.9213,24.2953,32.0,
1042,0.027,0.9607,-0.2732,67.0033,24.2906,32.0384,
1043,0.0274,0.4451,0.0547,67.0648,24.2853,33.0,
1044,0.0277,0.5846,-0.2732,67.1337,24.29,32.9627,
1045,0.0282,0.556,0.0547,67.0264,24.2955,32.0,
1046,0.0276,0.8581,0.0547,67.0443,24.2901,32.0384,
1047,0.0276,1.1461,0.0547,67.1311,24.2986,32.9627,
1048,0.0279,0.5976,0.0547,67.0411,24.2969,32.0384,
1049,0.0279,0.8484,0.3826,66.8767,24.2952,32.9627,
1050,0.028,0.8859,-0.2732,67.1458,24.3049,32.0384,
1051,0.0279,0.7143,0.0547,67.061,24.2948,32.9627,
1052,0.0279,0.6688,0.0547,67.0815,24.2998,32.0384,
1053,0.0273,0.5717,0.0547,67.187,24.3002,32.9627,
1054,0.0278,0.9595,0.7106,67.1369,24.2939,32.0384,
1055,0.028,0.4523,0.0547,66.9764,24.3067,32.0384,
1056,0.028,0.9954,-0.2732,67.0715,24.3003,32.9627,
1057,0.0274,0.6169,0.0547,67.1031,24.2988,32.0,
1058,0.0273,0.963,-0.2732,67.118,24.3014,32.0384,
1059,0.0278,0.5493,-0.2732,67.2166,24.3046,32.9627,
1060,0.028,1.175,0.0547,67.2644,24.3028,32.0,
1061,0.0279,1.3381,0.0547,67.0805,24.3022,32.0,
1062,0.0277,0.9577,0.3826,67.0936,24.3035,32.0384,
1063,0.0278,1.3093,0.0547,67.0202,24.311,32.9627,
1064,0.0277,1.2257,0.0547,67.3035,24.305,32.0,
1065,0.0272,1.0053,0.0547,67.0836,24.3154,32.0,
1066,0.0276,1.039,0.3826,67.2134,24.3051,32.0,
1067,0.0271,1.1259,-0.2732,67.0777,24.3048,32.0,
1068,0.0279,1.2154,0.0547,67.0466,24.3074,32.0,
1069,0.0274,0.6856,0.0547,67.1466,24.3055,32.0,
1070,0.0273,1.5092,0.0547,67.2546,24.3034,32.9627,
1071,0.0272,1.3151,0.0547,67.2003,24.3122,32.0384,
1072,0.028,1.5211,0.3826,67.0659,24.3124,32.9627,
1073,0.0279,1.1844,0.0547,67.0457,24.2967,32.0384,
1074,0.0274,1.3298,-0.2732,67.1931,24.308,33.0,
1075,0.0274,1.515,0.0547,67.1575,24.308,32.9627,
1076,0.0274,1.2718,0.0547,67.3248,24.3095,32.0384,
1077,0.0278,0.9816,-0.2732,67.381,24.3171,32.9627,
1078,0.0281,1.0743,0.3826,67.1014,24.3022,32.0384,
1079,0.0277,1.2497,0.0547,67.3418,24.3022,32.9627,
1080,0.0274,1.1467,-0.2732,67.5478,24.3053,32.0384,
1081,0.0274,1.0934,0.0547,67.364,24.3035,32.9627,
1082,0.0279,1.2639,0.0547,67.42,24.3015,32.0,
1083,0.028,0.7953,0.0547,67.2728,24.307,32.0384,
1084,0.0281,0.874,0.0547,67.6343,24.307,32.9627,
1085,0.0278,1.3842,0.0547,67.364,24.3078,32.0384,
1086,0.0272,1.1536,0.0547,67.1606,24.3135,33.0,
1087,0.0277,1.263,0.3826,67.2248,24.3061,32.9627,
1088,0.028,0.9809,0.0547,67.4235,24.301,32.0384,
1089,0.0279,0.7775,0.0547,67.332,24.3048,32.9627,
1090,0.0275,0.49,0.3826,67.5758,24.3099,32.9627,
1091,0.0276,0.8941,0.0547,67.5057,24.3031,32.0384,
1092,0.0282,0.5692,0.0547,67.6362,24.3027,32.9627,
1093,0.0277,1.2059,-0.2732,67.4181,24.3044,32.0384,
1094,0.0282,1.2018,-0.2732,67.7501,24.2973,32.9627,
1095,0.0277,1.0978,-0.2732,67.5742,24.3106,32.0,
1096,0.0275,0.6953,0.0547,67.6853,24.3001,32.0,
1097,0.0279,1.3085,0.3826,67.5589,24.3126,32.0,
1098,0.028,0.5694,0.3826,67.5806,24.3126,32.0384,
1099,0.0287,0.9262,0.0547,67.6141,24.308,32.9627,
1100,0.0283,1.2194,0.0547,67.6119,24.3141,32.0384,
1101,0.0278,1.2186,0.3826,67.6781,24.3019,32.0,
1102,0.0278,0.6486,0.0547,67.7417,24.3159,32.0,
1103,0.0282,0.6216,0.0547,67.7051,24.308,32.0,
1104,0.0282,0.8801,-0.2732,67.6926,24.3087,32.0384,
1105,0.028,0.6799,0.3826,67.7192,24.3071,32.9627,
1106,0.0276,0.9518,0.3826,67.7068,24.3121,32.0,
1107,0.0277,0.6751,-0.2732,67.71,24.3113,32.0384,
1108,0.0284,0.5321,0.0547,67.6626,24.3169,32.9627,
1109,0.0282,0.5846,-0.2732,67.7156,24.3093,32.0,
1110,0.0283,0.444,0.0547,67.7342,24.318,32.0,
1111,0.0275,1.186,-0.2732,67.6441,24.311,32.0384,
1112,0.0278,0.5054,0.0547,67.6392,24.313,32.9627,
1113,0.0281,0.6844,0.0547,67.6311,24.3131,32.0384,
1114,0.0279,0.8425,0.3826,67.6855,24.3179,32.9627,
1115,0.028,0.4963,-0.6011,67.7135,24.3143,32.0,
1116,0.0279,0.8631,0.3826,67.6184,24.3139,32.9627,
1117,0.0281,0.7131,0.3826,67.5705,24.3089,32.0,
1118,0.0277,0.9458,-0.6011,67.5392,24.3074,32.0,
1119,0.0281,0.9827,-0.2732,67.7943,24.3162,32.0,
1120,0.0274,0.6784,0.3826,67.7144,24.3205,32.0,
1121,0.0281,0.8581,0.3826,67.7998,24.3226,32.0384,
1122,0.028,0.5671,0.0547,67.6625,24.3225,32.9627,
1123,0.0279,0.652,-0.2732,67.7782,24.3185,32.0,
1124,0.0278,0.8346,0.0547,67.7838,24.3152,32.0,
