t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
837,0.2457,2.5995,0.3826,86.288,28.9378,126.387,
838,0.2424,2.7236,-0.2732,85.4877,28.9489,126.309,
839,0.2451,2.2671,-0.2732,85.4741,28.9602,125.309,
840,0.2471,2.5284,0.0547,85.451,28.9793,125.692,
841,0.2473,2.5786,0.0547,86.4466,28.9679,126.0,
842,0.2431,2.6945,0.0547,85.6424,28.9749,126.692,
843,0.242,2.4752,-0.2732,85.5616,28.972,126.309,
844,0.2459,2.9851,0.3826,85.6214,28.99,126.0,
845,0.2445,3.0052,0.3826,85.6074,28.99,126.0,
846,0.2455,2.7958,-0.2732,85.7346,28.99,126.0,
847,0.2422,1.2382,0.3826,85.6508,28.9939,126.0,
848,0.2426,2.0166,0.0547,85.5565,28.9959,126.0,
849,0.2525,2.8883,0.3826,85.5085,29.0076,125.309,
850,0.2528,1.9846,0.3826,85.579,29.0031,126.387,
851,0.2482,3.1626,0.3826,85.5917,29.0025,126.309,
852,0.2475,2.6265,0.0547,85.4842,29.0133,125.309,
853,0.2518,1.4234,0.0547,85.6589,29.0133,125.692,
854,0.2477,2.8839,0.3826,85.6499,29.0164,126.0,
855,0.2531,3.0689,-0.2732,85.5747,29.0122,126.0,
856,0.2478,1.2578,0.3826,85.5,29.0203,125.309,
857,0.2473,1.0663,0.3826,85.4443,28.9942,125.0,
858,0.2526,2.6774,0.0547,85.5933,28.9994,125.692,
859,0.2515,2.8871,-0.2732,85.6982,29.0061,126.692,
860,0.2517,2.5324,0.7106,85.5987,29.0046,125.62,
861,0.2499,2.345,-0.6011,85.5457,28.9898,125.692,
862,0.2498,2.7181,-0.6011,85.5184,28.9898,126.0,
863,0.25,2.5519,0.0547,85.6274,28.9808,126.0,
864,0.2486,2.3883,0.0547,85.7371,28.9664,125.309,
865,0.2516,2.2534,0.0547,85.8031,28.9739,125.692,
866,0.2534,3.1057,0.3826,85.6489,28.9639,126.0,
867,0.2504,2.5187,0.3826,85.5896,28.9573,126.0,
868,0.2518,2.2546,0.0547,85.6857,28.9602,125.692,
869,0.2562,2.4155,0.0547,85.3243,28.9409,126.692,
870,0.2511,2.7809,0.0547,85.494,28.9409,125.62,
871,0.2471,2.2326,0.0547,85.6047,28.9401,125.692,
872,0.2483,2.5763,-0.2732,85.4442,28.9333,126.0,
873,0.2476,0.9984,0.0547,85.4068,28.9285,125.309,
874,0.2527,2.4333,0.0547,85.4418,28.9214,125.692,
875,0.249,2.421,-0.2732,85.5894,28.9178,126.0,
876,0.2488,2.4796,0.0547,85.8335,28.9049,125.309,
877,0.2488,2.0333,0.0547,85.5028,28.9049,125.692,
878,0.2456,2.5063,0.0547,85.4721,28.8972,125.309,
879,0.2522,2.846,0.3826,85.5738,28.8966,125.692,
880,0.249,2.7214,0.0547,85.5035,28.8836,126.0,
881,0.249,2.7144,-0.2732,85.973,28.878,126.0,
882,0.255,2.3128,0.3826,85.8524,28.8749,126.692,
883,0.2474,2.4462,0.0547,85.5222,28.8752,126.309,
884,0.251,2.4111,0.0547,85.9425,28.8752,126.0,
885,0.2489,2.6992,0.0547,85.521,28.8701,126.0,
886,0.2544,2.893,-0.2732,85.3916,28.8657,126.692,
887,0.2526,2.3962,0.0547,86.0173,28.8695,126.309,
888,0.2467,2.7786,0.3826,85.5263,28.8719,125.309,
889,0.2514,2.3237,0.0547,86.1504,28.8669,125.0,
890,0.2543,1.9284,0.0547,86.0337,28.8639,126.387,
891,0.2499,2.3141,0.0547,85.92,28.8667,126.309,
892,0.2458,1.9057,0.3826,86.1144,28.8711,126.0,
893,0.2514,1.2354,0.3826,86.0778,28.8672,126.692,
894,0.2506,2.5984,0.3826,85.8439,28.8672,126.309,
895,0.2531,2.7054,0.0547,86.0739,28.8607,126.692,
896,0.2526,2.5471,0.0547,86.0834,28.859,126.309,
897,0.2493,2.6336,-0.2732,85.9492,28.8613,126.692,
898,0.2506,1.8341,0.0547,85.9662,28.8561,125.62,
899,0.2493,1.8442,0.0547,86.1482,28.8544,126.387,
900,0.2498,2.8772,0.0547,85.9809,28.8655,125.62,
901,0.2482,1.3497,0.0547,86.0904,28.8655,125.692,
902,0.2496,1.9268,0.0547,85.9198,28.8394,126.692,
903,0.2491,2.1992,-0.2732,85.9487,28.8466,126.309,
904,0.2505,2.0455,0.3826,86.0048,28.8543,125.309,
905,0.2545,2.6185,0.3826,86.0688,28.8507,126.387,
906,0.252,1.5673,0.0547,86.0493,28.8517,126.309,
907,0.2506,1.8943,0.0547,86.121,28.848,127.387,
908,0.2502,2.6724,0.3826,86.0491,28.8413,126.0,
909,0.2501,2.757,0.3826,86.1059,28.8413,126.0,
910,0.2502,2.5055,0.0547,86.2017,28.8395,126.0,
911,0.2506,1.7789,-0.2732,86.1289,28.8444,126.692,
912,0.251,2.7948,-0.2732,86.1466,28.8315,126.309,
913,0.2518,2.554,-0.2732,85.9635,28.8338,126.0,
914,0.2514,2.4855,0.0547,86.349,28.8282,126.0,
915,0.2508,2.7287,0.0547,86.2586,28.8276,126.0,
916,0.2504,2.0718,0.0547,86.1546,28.8252,126.0,
917,0.2487,2.7184,0.0547,85.8464,28.8317,126.0,
918,0.2478,1.8725,0.0547,85.8372,28.8317,126.0,
919,0.2508,1.7343,0.0547,86.1071,28.8243,125.309,
920,0.2517,1.3541,0.3826,85.6922,28.8221,126.387,
921,0.2521,2.638,0.0547,85.869,28.8194,126.309,
922,0.2554,2.9987,0.0547,86.2073,28.8126,126.0,
