t_offset_s,vibration_g,current_a,pressure_bar,temp_motor_c,temp_fluid_c,flow_lpm,label
808,0.0271,1.2284,0.3826,68.6301,24.2628,29.0,discharge_restriction
809,0.0274,1.2937,0.3826,68.6869,24.2598,29.0,discharge_restriction
810,0.0275,1.0894,-0.2732,68.5984,24.2764,29.0402,discharge_restriction
811,0.0275,1.4113,-0.6011,68.906,24.258,29.9611,discharge_restriction
812,0.028,0.6483,-0.2732,68.8237,24.2605,29.0402,discharge_restriction
813,0.0277,1.2313,0.0547,68.4764,24.2708,29.9611,discharge_restriction
814,0.0279,1.0829,0.0547,68.5806,24.2598,28.9611,discharge_restriction
815,0.0273,1.0674,0.3826,68.9962,24.2712,28.0818,discharge_restriction
816,0.0273,1.1207,-0.2732,68.7002,24.2831,28.0402,discharge_restriction
817,0.0275,1.0075,-0.2732,68.9318,24.2689,29.0402,discharge_restriction
818,0.0272,0.9494,0.0547,68.763,24.2609,29.9611,discharge_restriction
819,0.0273,1.3454,0.0547,68.9407,24.2725,29.0402,discharge_restriction
820,0.0274,1.2321,-0.2732,68.9098,24.2688,29.9611,discharge_restriction
821,0.0276,0.8779,0.3826,68.9513,24.2788,29.0,discharge_restriction
822,0.0275,0.6033,0.0547,68.7663,24.285,29.0,discharge_restriction
823,0.028,1.03,-0.6011,68.8971,24.2791,29.0402,discharge_restriction
824,0.0277,0.9053,0.0547,68.9345,24.2791,29.9611,discharge_restriction
825,0.0279,0.9671,-0.2732,69.0134,24.2859,29.0402,discharge_restriction
826,0.0276,0.7166,0.0547,68.8368,24.2862,29.9611,discharge_restriction
827,0.028,1.0002,-0.2732,68.9053,24.2839,29.0,discharge_restriction
828,0.0278,0.5293,-0.6011,68.8137,24.2837,29.0,discharge_restriction
829,0.0273,0.5326,0.3826,68.9394,24.2846,29.0,discharge_restriction
830,0.0271,0.6937,0.0547,68.7472,24.2756,29.0,discharge_restriction
831,0.0274,0.5528,0.0547,68.9432,24.2783,29.0,discharge_restriction
832,0.0278,0.8692,0.0547,68.875,24.2833,29.0,discharge_restriction
833,0.0276,0.5928,0.0547,68.9585,24.2758,29.0402,discharge_restriction
834,0.0282,0.5871,0.0547,68.8457,24.2797,29.9611,discharge_restriction
835,0.0279,0.7656,0.3826,68.8197,24.2865,29.0402,discharge_restriction
836,0.0276,0.8176,-0.2732,68.9544,24.29,29.9611,discharge_restriction
837,0.0279,0.6591,0.0547,68.7719,24.2767,29.0,discharge_restriction
838,0.0274,1.017,0.0547,68.3797,24.266,29.9608,discharge_restriction
839,0.0274,0.9669,0.7106,68.2498,24.2646,29.0,discharge_restriction
840,0.0273,0.5231,0.3826,68.2564,24.2631,29.0405,discharge_restriction
841,0.0276,1.0095,0.3826,68.312,24.2645,30.0,discharge_restriction
842,0.0275,1.034,0.0547,68.1815,24.2681,30.0,discharge_restriction
843,0.0275,1.0024,0.0547,68.1568,24.272,30.0,discharge_restriction
844,0.0276,1.0419,0.0547,68.0928,24.2718,30.0,discharge_restriction
845,0.0276,0.9978,0.0547,68.0249,24.2703,30.0404,discharge_restriction
846,0.0278,0.5704,0.3826,68.1189,24.2613,30.9608,discharge_restriction
847,0.0273,0.4358,0.0547,68.0311,24.275,30.0404,discharge_restriction
848,0.0274,0.8844,0.0547,67.8238,24.2708,30.9608,discharge_restriction
849,0.0275,0.6317,0.0547,68.0021,24.27,30.0,discharge_restriction
850,0.0273,0.6534,0.0547,67.955,24.27,30.0821,discharge_restriction
851,0.0275,0.6084,0.3826,67.7403,24.2742,31.9608,discharge_restriction
852,0.0275,0.4841,0.7106,67.7858,24.2707,31.0,discharge_restriction
853,0.028,0.6696,0.3826,67.7395,24.2691,31.9608,discharge_restriction
854,0.0276,0.9153,0.3826,67.7722,24.2691,31.0,discharge_restriction
855,0.0283,0.6056,-0.2732,67.8371,24.2658,31.0404,discharge_restriction
856,0.0281,0.5565,0.0547,67.7081,24.2615,31.9608,discharge_restriction
857,0.0276,0.9084,0.3826,67.6235,24.2785,31.0,discharge_restriction
858,0.0278,0.7814,-0.2732,67.5239,24.271,31.0404,discharge_restriction
859,0.0278,0.504,-0.6011,67.6023,24.2687,32.0,discharge_restriction
860,0.0284,0.9927,0.0547,67.5519,24.2565,31.9608,discharge_restriction
861,0.0281,0.5394,0.7106,67.3218,24.2568,31.0,discharge_restriction
862,0.0281,0.4213,0.0547,67.331,24.2472,31.0404,discharge_restriction
863,0.0279,0.8091,0.0547,67.3496,24.2531,32.0,discharge_restriction
864,0.0281,1.1224,0.0547,67.2241,24.2505,32.0,discharge_restriction
865,0.0276,1.1681,0.0547,67.2989,24.2525,32.0,discharge_restriction
866,0.0278,1.0463,0.0547,67.2978,24.2511,32.0,discharge_restriction
867,0.0276,0.6869,0.0547,67.0593,24.2502,32.0,discharge_restriction
868,0.0274,1.0533,-0.2732,67.0929,24.2481,32.0,discharge_restriction
869,0.0278,1.1978,0.0547,67.0242,24.2479,31.9608,discharge_restriction
870,0.0277,0.6824,-0.2732,67.1822,24.2483,31.082,discharge_restriction
871,0.0281,0.8193,0.0547,66.9107,24.2448,32.9608,discharge_restriction
872,0.0271,1.3809,0.3826,67.0982,24.2536,32.0,discharge_restriction
873,0.0272,1.2603,0.0547,66.9401,24.2456,32.0,discharge_restriction
874,0.0275,0.7861,0.3826,66.8674,24.2506,32.0,discharge_restriction
875,0.0284,0.8804,-0.2732,66.7542,24.2499,32.0,discharge_restriction
876,0.0277,1.1784,0.0547,66.9072,24.2521,32.0,discharge_restriction
877,0.0278,1.1493,0.3826,66.8218,24.2473,32.0,discharge_restriction
878,0.0272,0.9548,0.0547,66.7409,24.242,32.0,discharge_restriction
879,0.0278,0.8916,0.0547,66.7698,24.2387,32.0,discharge_restriction
880,0.0279,1.0645,0.0547,66.7519,24.2361,32.0404,discharge_restriction
881,0.0277,0.9364,-0.2732,66.6805,24.234,32.9608,discharge_restriction
882,0.0274,1.1134,0.0547,66.6648,24.2404,32.0,discharge_restriction
883,0.0278,1.0835,0.0547,66.6989,24.2425,32.0,discharge_restriction
884,0.0272,0.9864,0.0547,66.5593,24.2488,32.0404,discharge_restriction
885,0.0275,0.8867,0.3826,66.5306,24.2418,32.9608,discharge_restriction
886,0.0276,1.2259,0.7106,66.6108,24.2434,32.0,discharge_restriction
887,0.0274,1.0823,0.3826,66.6353,24.235,32.0,discharge_restriction
888,0.0273,0.8462,0.7106,66.4771,24.24,32.0404,discharge_restriction
889,0.0271,1.2505,0.0547,66.5466,24.2347,32.9608,discharge_restriction
890,0.0275,1.2336,0.0547,66.3557,24.23,32.0,discharge_restriction
891,0.0271,1.3334,0.0547,66.584,24.2407,32.0,discharge_restriction
892,0.0268,1.1681,-0.2732,66.2921,24.2363,32.0,discharge_restriction
893,0.0271,1.1714,0.7106,66.563,24.2421,32.0,
894,0.0279,0.8991,0.0547,66.265,24.24,32.0,
895,0.0278,1.2219,0.3826,66.4842,24.2418,32.0,
896,0.0273,0.8811,0.0547,66.5309,24.2349,32.0,
897,0.0275,1.1826,0.0547,66.5845,24.2409,32.0404,
898,0.0272,1.1984,0.0547,66.555,24.2331,32.9608,
899,0.0278,1.1318,0.0547,66.3761,24.2331,32.0,
900,0.0282,0.8449,0.0547,66.5837,24.2417,32.0,
901,0.0279,1.2003,0.0547,66.4685,24.2417,32.0404,
902,0.0273,1.3011,0.3826,66.5841,24.2388,32.9608,
903,0.0273,0.8198,0.3826,66.5421,24.2388,32.0404,
904,0.0277,0.9739,0.0547,66.6796,24.2352,32.9608,
905,0.0276,1.061,0.0547,66.6619,24.2358,32.0,
906,0.0276,1.0378,0.0547,66.5504,24.2284,32.0404,
907,0.0273,0.6728,0.0547,66.5321,24.2284,32.9608,
908,0.0265,0.9728,0.0547,66.5452,24.2335,32.0,
909,0.0271,0.609,0.0547,66.5558,24.2335,32.0404,
910,0.0275,0.5496,0.0547,66.7379,24.2344,32.9608,
911,0.0275,0.5384,0.0547,66.6682,24.2329,32.0,
912,0.0279,1.0903,0.0547,66.6898,24.228,32.0,
913,0.027,0.9338,0.0547,66.5544,24.228,32.0,
914,0.0275,0.9604,-0.2732,66.4923,24.2228,32.0,
915,0.0277,0.574,0.3826,66.7211,24.2345,32.0,
916,0.028,0.69,0.3826,66.6319,24.2283,32.0,
917,0.0277,0.7097,0.0547,66.6547,24.2212,32.0,
918,0.0275,0.6459,0.0547,66.518,24.2331,32.0,
919,0.0272,0.7125,0.0547,66.7028,24.2325,32.0,
920,0.0272,0.6827,0.3826,66.5602,24.2285,32.0,
921,0.0275,0.7223,0.0547,66.7702,24.223,32.0,
922,0.0275,0.5278,0.0547,66.8233,24.2255,32.0,
923,0.027,1.1087,0.0547,66.7564,24.2306,32.0406,
924,0.0272,0.9506,-0.2732,66.8389,24.2224,32.9605,
925,0.0275,0.6135,0.0547,66.6763,24.2181,32.0,
926,0.0276,0.7132,0.0547,66.8979,24.2196,32.0,
927,0.0282,1.0609,0.0547,66.9793,24.2254,32.0,
928,0.0278,0.7905,-0.9291,66.7756,24.2249,32.0,
929,0.0279,0.7975,-0.6011,66.7905,24.2302,32.0,
930,0.0279,0.7195,0.0547,66.8893,24.2181,32.0,
931,0.0276,0.6635,0.0547,66.8666,24.2251,32.0,
932,0.0277,0.7492,0.0547,66.7632,24.2256,32.0,
933,0.0272,0.6347,0.3826,66.9627,24.2271,32.0,
934,0.0278,0.6029,0.0547,66.9013,24.2227,31.9606,
935,0.0278,0.7985,0.0547,66.9879,24.2258,31.0826,
936,0.0271,0.5536,0.7106,66.9509,24.2242,32.9605,
937,0.0274,0.8275,0.0547,66.9389,24.2277,32.0,
938,0.0276,0.7582,0.0547,67.0854,24.2316,32.0,
939,0.0281,0.9613,0.3826,66.924,24.231,32.0,
940,0.028,0.9253,0.7106,67.0157,24.2276,32.0,
941,0.0273,0.9507,0.0547,66.7649,24.2238,32.0406,
942,0.027,1.0944,0.0547,67.0795,24.2267,32.9605,
943,0.0274,1.053,0.3826,66.9786,24.2271,32.0,
944,0.0276,0.6625,0.3826,67.103,24.2291,32.0,
945,0.0276,1.1107,-0.6011,67.1297,24.2263,32.0,
946,0.0279,0.9018,0.3826,67.2905,24.2361,32.0,
947,0.0275,0.8183,0.0547,67.0859,24.236,32.0,
948,0.0272,0.8137,0.0547,67.2486,24.2293,32.0,
949,0.0275,0.8925,-0.2732,67.1846,24.2355,32.0,
950,0.0278,0.6075,-0.2732,67.2069,24.2405,32.0,
951,0.028,1.3103,-0.2732,67.1774,24.233,31.9606,
952,0.0278,1.1111,0.3826,67.1255,24.2343,31.0407,
953,0.0277,1.0659,0.3826,67.2506,24.2343,32.0,
954,0.0273,1.4417,0.0547,67.2291,24.2241,32.0,
955,0.027,1.1195,0.0547,67.3472,24.2327,32.0,
956,0.0278,1.1836,0.0547,67.2503,24.2318,32.0,
957,0.0278,1.234,-0.2732,67.2611,24.2352,32.0,
958,0.0276,1.1826,0.3826,67.2678,24.2308,32.0,
959,0.0274,1.3668,0.0547,67.3259,24.2206,32.0,
960,0.0279,1.3705,-0.2732,67.3151,24.2362,31.9606,
961,0.0277,1.3299,0.0547,67.2166,24.2248,31.0407,
962,0.0276,1.0142,0.0547,67.0741,24.2245,32.0,
963,0.0276,1.3558,0.7106,67.2553,24.2378,31.9606,
964,0.0278,1.5467,0.0547,67.1053,24.237,31.0826,
965,0.0276,1.4751,0.0547,67.3434,24.2247,32.9223,
966,0.0272,1.1314,-0.6011,67.234,24.2328,31.0826,
967,0.0274,1.0569,-0.2732,67.2025,24.2312,32.9605,
968,0.0274,1.3217,-0.2732,67.4629,24.2317,32.0,
969,0.028,1.2182,-0.2732,67.3518,24.2317,32.0,
970,0.0284,0.7758,0.0547,67.1901,24.2291,32.0,
971,0.0283,1.2168,0.7106,67.2696,24.2306,32.0,
972,0.0281,1.2351,-0.2732,67.2591,24.2318,32.0,
973,0.0276,0.6926,0.0547,66.9382,24.2187,32.0,
974,0.0271,1.0189,0.0547,67.1445,24.23,32.0,
975,0.0272,0.9603,0.0547,67.0495,24.2273,32.0,
976,0.0279,0.9571,0.0547,67.164,24.2304,32.0,
977,0.0278,1.1242,-0.6011,67.1523,24.2229,32.0,
978,0.0278,1.1478,0.0547,67.1029,24.2248,32.0,
979,0.0276,0.8153,0.3826,67.1907,24.2397,32.0,
980,0.0283,0.9245,-0.6011,67.1348,24.2254,32.0,
981,0.0277,0.4635,0.0547,67.196,24.2225,32.0406,
982,0.0275,0.6711,0.0547,67.0888,24.2278,32.9605,
983,0.0274,1.3042,0.7106,67.0972,24.2285,31.9606,
984,0.0272,0.738,0.7106,67.0233,24.226,31.0826,
985,0.0273,1.1015,-0.2732,67.2516,24.2243,32.9605,
986,0.0279,0.9918,0.0547,67.2337,24.2175,32.0,
987,0.0276,1.1133,0.3826,67.127,24.2273,32.0,
988,0.0273,0.6068,0.0547,67.2025,24.2267,32.0,
989,0.0276,0.9232,-0.6011,67.4216,24.2333,32.0,
990,0.028,0.9207,-0.2732,67.1995,24.2217,31.9606,
991,0.0276,1.1086,0.3826,67.1849,24.2338,31.0826,
992,0.0285,0.7255,0.3826,67.1534,24.2177,32.9605,
993,0.0274,1.211,0.0547,67.4121,24.2246,32.0,
994,0.0276,0.7593,0.3826,67.1588,24.2259,32.0,
995,0.0276,0.4495,0.0547,67.1344,24.2306,32.0,
996,0.0275,1.3783,0.0547,67.3848,24.2338,32.0406,
997,0.0281,1.1728,0.3826,67.2276,24.2239,32.9605,
998,0.0275,0.4159,0.0547,67.3676,24.2334,32.0406,
999,0.0274,0.5952,0.0547,67.3363,24.2278,32.9605,
1000,0.0269,0.7915,0.0547,67.4203,24.2269,32.0,
1001,0.028,0.9942,0.0547,67.4138,24.218,31.9606,
1002,0.0278,0.5808,0.3826,67.3543,24.2247,31.0407,
1003,0.028,0.731,-0.2732,67.2731,24.23,32.0406,
1004,0.0272,0.4595,0.3826,67.3535,24.2205,32.9223,
1005,0.0274,0.4975,0.0547,67.3706,24.217,31.0407,
1006,0.0279,0.8352,0.0547,67.2847,24.22,32.0,
1007,0.0279,0.5141,0.0547,67.2875,24.2264,32.0,
1008,0.0279,0.9351,0.3826,67.4511,24.2258,32.0,
1009,0.0275,0.4251,0.7106,67.2742,24.2235,31.9606,
1010,0.0278,0.624,0.0547,67.2451,24.226,31.0407,
1011,0.0277,0.9819,0.3826,67.4232,24.2243,32.0,
1012,0.0278,1.027,-0.2732,67.2829,24.2352,32.0,
1013,0.0279,1.4628,-0.2732,67.3948,24.2352,32.0,
1014,0.0273,0.6425,0.0547,67.4011,24.2265,32.0,
1015,0.0278,0.7111,0.0547,67.3806,24.2284,32.0406,
1016,0.0279,0.9281,0.0547,67.4128,24.2376,32.9605,
1017,0.0274,0.8739,0.0547,67.4612,24.2333,32.0,
1018,0.0272,0.6879,-0.6011,67.3794,24.2354,32.0,
1019,0.0277,1.1055,0.0547,67.4507,24.2369,32.0,
1020,0.0282,0.8472,0.0547,67.2959,24.2294,32.0,
1021,0.0276,0.8303,0.0547,67.4689,24.2317,32.0,
1022,0.0273,1.1782,0.0547,67.4478,24.2354,32.0,
1023,0.0271,1.0754,0.0547,67.3837,24.2416,32.0406,
1024,0.0275,0.7963,-0.2732,67.3209,24.2289,32.9605,
1025,0.0278,1.3851,0.0547,67.5045,24.2407,32.0406,
1026,0.028,1.251,0.3826,67.5655,24.2371,32.9605,
1027,0.028,0.7788,0.3826,67.393,24.2371,32.0,
1028,0.0273,0.837,0.0547,67.3463,24.2304,32.0,
1029,0.0274,0.7791,0.3826,67.4713,24.2403,32.0,
1030,0.0279,0.8436,0.0547,67.4678,24.2336,32.0,
1031,0.0278,1.4965,0.3826,67.4648,24.2288,31.9606,
1032,0.0281,0.9367,0.0547,67.3452,24.2356,31.0826,
1033,0.0279,1.1519,0.0547,67.4012,24.2426,32.9603,
1034,0.0276,0.9307,0.0547,67.4494,24.2325,32.0,
1035,0.0275,1.2786,0.0547,67.5225,24.2406,32.0,
1036,0.0277,1.4688,0.3826,67.4432,24.235,32.0,
1037,0.0278,1.26,0.0547,67.4042,24.2306,32.9218,
1038,0.0279,0.8139,0.0547,67.5797,24.2429,31.0409,
1039,0.0273,0.9343,0.0547,67.5275,24.2395,32.0,
1040,0.0272,1.1365,-0.2732,67.4501,24.2403,32.0,
1041,0.0278,0.9311,0.0547,67.5117,24.2285,32.0,
1042,0.0281,0.8693,-0.2732,67.4311,24.2304,32.0,
1043,0.0281,1.2542,0.0547,67.5026,24.2393,32.0,
1044,0.0278,0.793,0.0547,67.6004,24.238,32.0,
1045,0.0277,1.2189,0.3826,67.3086,24.235,32.0,
1046,0.0277,1.5181,0.3826,67.4243,24.2401,32.0,
1047,0.0274,1.1909,0.0547,67.5094,24.2346,32.0409,
1048,0.0278,1.2352,-0.6011,67.4105,24.2279,32.9603,
1049,0.0275,0.9752,0.0547,67.5111,24.2391,32.0,
1050,0.0281,1.3018,-0.2732,67.5855,24.2335,32.0,
1051,0.0279,1.425,0.0547,67.4473,24.2357,32.0,
1052,0.0275,1.1093,0.3826,67.4001,24.2359,32.0409,
1053,0.0274,1.1739,0.3826,67.4735,24.2376,32.0,
1054,0.0278,1.158,0.3826,67.5049,24.2337,32.0,
1055,0.0281,1.2644,0.0547,67.5198,24.2377,32.0409,
1056,0.0276,1.1959,0.0547,67.7066,24.2361,32.9603,
1057,0.0277,1.0602,0.0547,67.4851,24.2337,32.0,
1058,0.027,1.2007,0.0547,67.6181,24.2314,32.0,
1059,0.0274,1.3186,-0.2732,67.8733,24.2234,32.0,
1060,0.0276,1.0687,0.0547,67.6173,24.2315,31.9603,
1061,0.0275,1.1279,0.0547,67.9696,24.2272,31.0409,
1062,0.028,1.3218,0.0547,67.713,24.222,31.9603,
